match_id,date,season,match_week,home_team,away_team,home_roll_xg_for,home_roll_xg_against,home_roll_xg_diff,away_roll_xg_for,away_roll_xg_against,away_roll_xg_diff,net_xg_diff,home_roll_goals_for,home_roll_goals_against,home_roll_goal_diff,away_roll_goals_for,away_roll_goals_against,away_roll_goal_diff,net_goal_diff,home_roll_won,away_roll_won,net_win_rate,home_roll_points,away_roll_points,net_points,home_squad_value,away_squad_value,squad_value_ratio,log_squad_value_ratio,squad_value_diff,home_avg_player_value,away_avg_player_value,home_squad_age,away_squad_age,home_win_prob,draw_prob,away_win_prob,result,result_code
10952,2019-04-07,2018,38,Nice,Montpellier,0.7076376,0.8800302,-0.1723926,1.530703,1.4771420000000002,0.05356099999999975,-0.22595359999999975,0.6,0.6,0.0,2.0,2.0,0.0,0.0,0.4,0.4,0.0,1.4,1.4,0.0,130000000,85000000,1.5294117647058822,0.4248831939652659,45000000,5416667.0,3695652.0,25.8,26.0,0.5955,0.2692,0.1353,H,0
10912,2019-04-09,2018,38,Nimes,Rennes,1.3036467999999999,1.8424931999999998,-0.5388464,1.45178,1.2111708,0.24060919999999997,-0.7794555999999999,1.2,1.8,-0.6000000000000001,1.6,1.4,0.20000000000000018,-0.8000000000000003,0.2,0.2,0.0,0.8,1.2,-0.3999999999999999,50000000,140000000,0.35714285714285715,-1.0296194171811581,-90000000,2272727.0,5833333.0,26.5,24.6,0.5157,0.2887,0.1956,H,0
10953,2019-04-12,2018,38,Dijon,Amiens,0.6756054,2.2774832,-1.6018777999999998,1.3426634,1.1861852,0.1564782,-1.7583559999999998,0.8,1.6,-0.8,1.2,1.0,0.19999999999999996,-1.0,0.2,0.2,0.0,0.8,1.4,-0.5999999999999999,50000000,42000000,1.1904761904761905,0.17435338714477774,8000000,2272727.0,1909091.0,26.5,26.0,0.7157,0.2379,0.0464,D,1
10959,2019-04-12,2018,38,Nantes,Lyon,1.1760782,1.4167738,-0.2406956,3.09482,0.8593238,2.2354962,-2.4761918,0.6,1.0,-0.4,2.4,1.6,0.7999999999999998,-1.1999999999999997,0.2,0.6,-0.39999999999999997,0.8,2.0,-1.2,85000000,320000000,0.265625,-1.3256697393034558,-235000000,3695652.0,12800000.0,26.0,25.6,0.2985,0.3357,0.3658,H,0
10954,2019-04-13,2018,38,Caen,Angers,0.34314552000000004,2.1942440000000003,-1.8510984800000003,1.5734439999999998,1.2454705999999998,0.3279734000000001,-2.1790718800000004,0.6,2.4,-1.7999999999999998,1.8,1.8,0.0,-1.7999999999999998,0.2,0.0,0.2,0.6,1.0,-0.4,40000000,50000000,0.8,-0.2231435513142097,-10000000,1818182.0,2272727.0,26.3,26.5,0.1363,0.3068,0.5569,A,2
10955,2019-04-13,2018,38,Marseille,Nimes,1.1871786,1.1376518,0.04952679999999998,1.4622334000000001,1.2131488,0.2490846000000002,-0.19955780000000023,1.2,1.4,-0.19999999999999996,1.8,1.4,0.40000000000000013,-0.6000000000000001,0.4,0.4,0.0,1.4,1.4,0.0,210000000,50000000,4.2,1.4350845252893227,160000000,8750000.0,2272727.0,26.3,26.5,0.4007,0.3309,0.2684,H,0
10957,2019-04-13,2018,38,Monaco,Reims,1.572185,1.1423056,0.4298793999999999,1.3805588,1.3156117999999999,0.06494700000000009,0.3649323999999998,1.0,1.0,0.0,1.0,1.6,-0.6000000000000001,0.6000000000000001,0.2,0.2,0.0,1.2,1.2,0.0,380000000,55000000,6.909090909090909,1.9328380674879606,325000000,15200000.0,2391304.0,24.2,25.5,0.6549,0.2396,0.1055,D,1
10962,2019-04-13,2018,38,Strasbourg,Guingamp,0.9232866,2.1555962,-1.2323096000000002,0.7054848,1.4367588,-0.731274,-0.5010356000000002,2.0,1.4,0.6000000000000001,0.4,0.8,-0.4,1.0,0.2,0.2,0.0,1.2,1.0,0.19999999999999996,85000000,35000000,2.4285714285714284,0.8873031950009027,50000000,3695652.0,1590909.0,26.0,26.5,0.2269,0.2506,0.5225,D,1
10956,2019-04-14,2018,38,Lille,Paris Saint Germain,1.539171,1.1479222000000002,0.39124879999999984,2.386712,0.5999744,1.7867376000000001,-1.3954888000000003,1.2,0.8,0.3999999999999999,2.4,0.8,1.5999999999999999,-1.2,0.6,0.8,-0.20000000000000007,2.0,2.6,-0.6000000000000001,180000000,780000000,0.23076923076923078,-1.466337068793427,-600000000,7500000.0,30000000.0,25.1,25.8,0.5555,0.246,0.1985,H,0
10958,2019-04-14,2018,38,Montpellier,Toulouse,1.3497683999999999,1.35957,-0.009801600000000077,1.437716,1.3893362000000002,0.04837979999999975,-0.05818139999999983,1.6,1.4,0.20000000000000018,0.8,1.4,-0.5999999999999999,0.8,0.4,0.4,0.0,1.4,1.4,0.0,85000000,85000000,1.0,0.0,0,3695652.0,3695652.0,26.0,26.0,0.8821,0.1035,0.0144,H,0
10960,2019-04-14,2018,38,Rennes,Nice,1.4027296,1.4079354,-0.005205799999999927,0.9444732000000002,0.6632496,0.28122360000000024,-0.28642940000000017,1.6,1.8,-0.19999999999999996,0.8,0.4,0.4,-0.6,0.2,0.6,-0.39999999999999997,1.0,2.0,-1.0,140000000,130000000,1.0769230769230769,0.07410797215372183,10000000,5833333.0,5416667.0,24.6,25.8,0.5346,0.3206,0.1448,D,1
10961,2019-04-14,2018,38,Saint-Etienne,Bordeaux,1.4225748,1.4003783200000002,0.022196479999999852,1.2735898,1.172686,0.10090380000000021,-0.07870732000000036,1.8,1.2,0.6000000000000001,1.0,0.8,0.19999999999999996,0.40000000000000013,0.4,0.2,0.2,1.4,1.2,0.19999999999999996,85000000,85000000,1.0,0.0,0,3695652.0,3695652.0,26.0,26.0,0.7792,0.172,0.0488,H,0
10917,2019-04-17,2018,38,Nantes,Paris Saint Germain,0.9827042,1.6193358,-0.6366316,1.8345179999999999,0.855876,0.9786419999999999,-1.6152735999999999,0.8,1.2,-0.3999999999999999,2.2,1.6,0.6000000000000001,-1.0,0.2,0.6,-0.39999999999999997,0.8,2.0,-1.2,85000000,780000000,0.10897435897435898,-2.216642663193321,-695000000,3695652.0,30000000.0,26.0,25.8,0.7525,0.1714,0.0761,H,0
10963,2019-04-19,2018,38,Dijon,Rennes,0.7732362000000002,1.7443904,-0.9711541999999997,1.2365596,1.4685466,-0.23198699999999994,-0.7391671999999998,0.6,1.4,-0.7999999999999999,1.0,1.6,-0.6000000000000001,-0.19999999999999984,0.2,0.0,0.2,0.8,0.6,0.20000000000000007,50000000,140000000,0.35714285714285715,-1.0296194171811581,-90000000,2272727.0,5833333.0,26.5,24.6,0.3953,0.3164,0.2883,H,0
10965,2019-04-19,2018,38,Lyon,Angers,2.572354,0.9846617999999999,1.5876921999999998,1.574598,1.0511829999999995,0.5234150000000004,1.0642771999999994,1.6,1.8,-0.19999999999999996,1.6,1.4,0.20000000000000018,-0.40000000000000013,0.4,0.2,0.2,1.4,1.4,0.0,320000000,50000000,6.4,1.8562979903656263,270000000,12800000.0,2272727.0,25.6,26.5,0.9202,0.0634,0.0164,H,0
10964,2019-04-20,2018,38,Guingamp,Marseille,0.9966975999999999,1.587651,-0.5909534000000001,0.9217986,1.2919664000000002,-0.37016780000000016,-0.22078559999999992,1.0,1.4,-0.3999999999999999,1.2,1.6,-0.40000000000000013,2.220446049250313e-16,0.2,0.4,-0.2,1.0,1.4,-0.3999999999999999,35000000,210000000,0.16666666666666666,-1.791759469228055,-175000000,1590909.0,8750000.0,26.5,26.3,0.088,0.1806,0.7314,A,2
10967,2019-04-20,2018,38,Nice,Caen,0.7657538,0.7981132000000001,-0.03235940000000004,0.30480552000000005,1.6270980000000002,-1.3222924800000002,1.2899330800000002,0.6,0.4,0.19999999999999996,0.4,2.2,-1.8000000000000003,2.0,0.4,0.2,0.2,1.6,0.6,1.0,130000000,40000000,3.25,1.1786549963416462,90000000,5416667.0,1818182.0,25.8,26.3,0.9014,0.082,0.0166,A,2
10968,2019-04-20,2018,38,Nimes,Bordeaux,1.510579,1.0029447999999999,0.5076342,1.1611444,1.183466,-0.02232159999999994,0.5299558,1.8,1.4,0.40000000000000013,0.8,1.0,-0.19999999999999996,0.6000000000000001,0.4,0.2,0.2,1.4,1.2,0.19999999999999996,50000000,85000000,0.5882352941176471,-0.5306282510621704,-35000000,2272727.0,3695652.0,26.5,26.0,0.3198,0.3558,0.3244,H,0
10970,2019-04-20,2018,38,Strasbourg,Montpellier,1.1817562000000001,2.3345942,-1.152838,1.3393024,1.1620057999999998,0.17729660000000025,-1.3301346000000003,2.6,1.8,0.8,1.6,1.4,0.20000000000000018,0.5999999999999999,0.2,0.4,-0.2,1.4,1.4,0.0,85000000,85000000,1.0,0.0,0,3695652.0,3695652.0,26.0,26.0,0.0208,0.094,0.8852,A,2
10966,2019-04-21,2018,38,Nantes,Amiens,1.1952424000000001,1.5775126000000002,-0.3822702,0.9704965999999999,1.2072591999999998,-0.23676259999999982,-0.14550760000000018,1.4,1.6,-0.20000000000000018,0.8,0.6,0.20000000000000007,-0.40000000000000024,0.4,0.2,0.2,1.2,1.4,-0.19999999999999996,85000000,42000000,2.0238095238095237,0.7049816382069481,43000000,3695652.0,1909091.0,26.0,26.0,0.6018,0.2813,0.1169,H,0
10969,2019-04-21,2018,38,Reims,Saint-Etienne,1.2518314,1.2265457999999998,0.02528560000000013,1.8033684,1.01153292,0.79183548,-0.7665498799999999,0.6,1.2,-0.6,2.4,0.8,1.5999999999999999,-2.1999999999999997,0.2,0.6,-0.39999999999999997,1.2,2.0,-0.8,55000000,85000000,0.6470588235294118,-0.4353180712578455,-30000000,2391304.0,3695652.0,25.5,26.0,0.0809,0.2067,0.7124,A,2
10971,2019-04-21,2018,38,Toulouse,Lille,1.3914158,1.0379462,0.35346960000000016,1.7853884,1.3478544,0.4375340000000001,-0.08406439999999993,0.8,0.8,0.0,2.0,1.0,1.0,-1.0,0.4,0.6,-0.19999999999999996,1.4,2.0,-0.6000000000000001,85000000,180000000,0.4722222222222222,-0.750305594399894,-95000000,3695652.0,7500000.0,26.0,25.1,0.1617,0.3294,0.5089,D,1
10972,2019-04-21,2018,38,Paris Saint Germain,Monaco,1.4039220000000001,1.1860604000000001,0.2178616,1.5991130000000002,1.0162982,0.5828148000000002,-0.3649532000000002,1.8,2.2,-0.40000000000000013,0.6,0.6,0.0,-0.40000000000000013,0.4,0.2,0.2,1.4,1.2,0.19999999999999996,780000000,380000000,2.0526315789473686,0.719122666963206,400000000,30000000.0,15200000.0,25.8,24.2,0.7835,0.1431,0.0734,H,0
10981,2019-04-26,2018,38,Bordeaux,Lyon,1.0906064,1.2740269999999998,-0.18342059999999982,2.47756,0.9561781999999999,1.5213818000000001,-1.7048024,0.8,1.2,-0.3999999999999999,1.6,1.6,0.0,-0.3999999999999999,0.2,0.6,-0.39999999999999997,1.0,1.8,-0.8,85000000,320000000,0.265625,-1.3256697393034558,-235000000,3695652.0,12800000.0,26.0,25.6,0.0838,0.1621,0.7541,A,2
10973,2019-04-28,2018,38,Amiens,Strasbourg,0.6075305999999999,1.3181618,-0.7106312,1.1229904,2.1270181999999997,-1.0040277999999998,0.2933965999999998,0.8,1.0,-0.19999999999999996,2.4,2.0,0.3999999999999999,-0.5999999999999999,0.0,0.2,-0.2,0.8,1.2,-0.3999999999999999,42000000,85000000,0.49411764705882355,-0.7049816382069481,-43000000,1909091.0,3695652.0,26.0,26.0,0.3254,0.4991,0.1755,D,1
10974,2019-04-28,2018,38,Saint-Etienne,Toulouse,2.089858,0.8178027199999999,1.27205528,1.1692568,1.1519688,0.017288000000000192,1.2547672799999998,2.8,0.6,2.1999999999999997,0.6,0.8,-0.20000000000000007,2.4,0.8,0.2,0.6000000000000001,2.6,1.0,1.6,85000000,85000000,1.0,0.0,0,3695652.0,3695652.0,26.0,26.0,0.4712,0.2945,0.2343,H,0
10976,2019-04-28,2018,38,Nice,Guingamp,1.1508124,0.731978,0.41883439999999994,1.0934485999999999,1.741377,-0.6479284000000001,1.0667628,0.6,0.4,0.19999999999999996,1.2,1.8,-0.6000000000000001,0.8,0.4,0.2,0.2,1.6,1.0,0.6000000000000001,130000000,35000000,3.7142857142857144,1.3121863889661687,95000000,5416667.0,1590909.0,25.8,26.5,0.8587,0.107,0.0343,H,0
10978,2019-04-28,2018,38,Marseille,Nantes,1.2660144,1.3891874,-0.12317299999999998,1.3994042,1.5625120000000001,-0.16310780000000014,0.03993480000000016,1.6,1.8,-0.19999999999999996,2.0,1.8,0.19999999999999996,-0.3999999999999999,0.4,0.6,-0.19999999999999996,1.4,1.8,-0.40000000000000013,210000000,85000000,2.4705882352941178,0.9044562742271522,125000000,8750000.0,3695652.0,26.3,26.0,0.3551,0.2881,0.3568,A,2
10979,2019-04-28,2018,38,Lille,Nimes,1.6878244000000002,1.3877190000000001,0.3001054000000001,1.2816610000000002,1.1358976,0.1457634000000001,0.15434199999999998,1.8,1.0,0.8,1.8,1.2,0.6000000000000001,0.19999999999999996,0.4,0.6,-0.19999999999999996,1.6,1.8,-0.19999999999999996,180000000,50000000,3.6,1.2809338454620642,130000000,7500000.0,2272727.0,25.1,26.5,0.771,0.1735,0.0555,H,0
10980,2019-04-28,2018,38,Caen,Dijon,0.33632112000000003,1.7348380000000003,-1.3985168800000003,0.9207546000000001,1.3662676,-0.44551299999999994,-0.9530038800000004,0.4,1.6,-1.2000000000000002,1.2,1.0,0.19999999999999996,-1.4000000000000001,0.4,0.4,0.0,1.2,1.4,-0.19999999999999996,40000000,50000000,0.8,-0.2231435513142097,-10000000,1818182.0,2272727.0,26.3,26.5,0.622,0.2669,0.1111,H,0
10982,2019-04-28,2018,38,Angers,Reims,1.4454492,1.402907,0.042542200000000197,0.7971732,1.4091386,-0.6119653999999999,0.6545076000000001,1.4,1.4,0.0,0.4,1.4,-0.9999999999999999,0.9999999999999999,0.2,0.2,0.0,1.2,1.0,0.19999999999999996,50000000,55000000,0.9090909090909091,-0.0953101798043249,-5000000,2272727.0,2391304.0,26.5,25.5,0.4293,0.4384,0.1323,D,1
10977,2019-04-30,2018,38,Montpellier,Paris Saint Germain,1.5782444000000002,1.0025748,0.5756696000000001,1.666074,1.3336628000000001,0.3324111999999999,0.2432584000000002,1.8,1.2,0.6000000000000001,1.8,2.2,-0.40000000000000013,1.0000000000000002,0.6,0.4,0.19999999999999996,1.8,1.4,0.40000000000000013,85000000,780000000,0.10897435897435898,-2.216642663193321,-695000000,3695652.0,30000000.0,26.0,25.8,0.4491,0.2871,0.2638,H,0
10975,2019-05-01,2018,38,Rennes,Monaco,1.2429888,1.3792646000000002,-0.13627580000000017,1.6320586000000001,1.2123481999999999,0.41971040000000026,-0.5559862000000004,1.2,2.0,-0.8,0.6,1.0,-0.4,-0.4,0.0,0.2,-0.2,0.4,1.0,-0.6,140000000,380000000,0.3684210526315789,-0.9985288301111273,-240000000,5833333.0,15200000.0,24.6,24.2,0.6123,0.2293,0.1584,D,1
10985,2019-05-03,2018,38,Strasbourg,Marseille,1.0792708000000002,1.7542535999999997,-0.6749827999999995,1.5141722,1.4240954000000001,0.09007679999999985,-0.7650595999999994,2.0,1.6,0.3999999999999999,1.6,1.6,0.0,0.3999999999999999,0.2,0.4,-0.2,1.2,1.4,-0.19999999999999996,85000000,210000000,0.40476190476190477,-0.9044562742271522,-125000000,3695652.0,8750000.0,26.0,26.3,0.2071,0.3086,0.4843,D,1
10983,2019-05-04,2018,38,Paris Saint Germain,Nice,1.745984,1.5067688000000001,0.23921519999999985,1.5075218,0.630797,0.8767247999999999,-0.6375096,2.0,2.8,-0.7999999999999998,1.0,0.2,0.8,-1.5999999999999999,0.2,0.6,-0.39999999999999997,0.8,2.0,-1.2,780000000,130000000,6.0,1.791759469228055,650000000,30000000.0,5416667.0,25.8,25.8,0.7836,0.1574,0.059,D,1
10984,2019-05-04,2018,38,Reims,Nimes,0.7404116000000001,1.4893944000000001,-0.7489828000000001,1.1322444,1.1833296,-0.05108519999999994,-0.6978976000000001,0.4,1.6,-1.2000000000000002,1.6,1.8,-0.19999999999999996,-1.0000000000000002,0.0,0.6,-0.6,0.6,1.8,-1.2000000000000002,55000000,50000000,1.1,0.09531017980432493,5000000,2391304.0,2272727.0,25.5,26.5,0.0304,0.1373,0.8323,A,2
10987,2019-05-04,2018,38,Bordeaux,Angers,0.9702632000000001,1.594957,-0.6246937999999999,1.3005192,1.3571075999999997,-0.05658839999999965,-0.5681054000000002,1.0,1.6,-0.6000000000000001,1.6,1.6,0.0,-0.6000000000000001,0.2,0.2,0.0,0.8,1.2,-0.3999999999999999,85000000,50000000,1.7,0.5306282510621704,35000000,3695652.0,2272727.0,26.0,26.5,0.1745,0.4058,0.4197,A,2
10988,2019-05-04,2018,38,Guingamp,Caen,0.9628296000000001,2.152736,-1.1899064,0.5953188,1.3737066,-0.7783878,-0.41151859999999996,1.0,2.4,-1.4,0.6,0.6,0.0,-1.4,0.0,0.6,-0.6,0.4,1.8,-1.4,35000000,40000000,0.875,-0.13353139262452263,-5000000,1590909.0,1818182.0,26.5,26.3,0.3134,0.6693,0.0173,D,1
10986,2019-05-05,2018,38,Toulouse,Rennes,1.2688168000000002,1.4103261999999999,-0.14150939999999967,1.3327268,1.1898351999999999,0.14289160000000023,-0.2844009999999999,0.4,1.0,-0.6,1.6,2.2,-0.6000000000000001,1.1102230246251565e-16,0.2,0.0,0.2,0.8,0.6,0.20000000000000007,85000000,140000000,0.6071428571428571,-0.4989911661189879,-55000000,3695652.0,5833333.0,26.0,24.6,0.3075,0.2716,0.4209,D,1
10989,2019-05-05,2018,38,Lyon,Lille,2.4409279999999995,0.9922179999999999,1.4487099999999997,1.8111983999999999,1.1666124,0.6445859999999999,0.8041239999999998,1.6,1.6,0.0,2.8,0.8,1.9999999999999998,-1.9999999999999998,0.6,0.6,0.0,1.8,2.2,-0.40000000000000013,320000000,180000000,1.7777777777777777,0.5753641449035618,140000000,12800000.0,7500000.0,25.6,25.1,0.2788,0.2985,0.4227,D,1
10990,2019-05-05,2018,38,Monaco,Saint-Etienne,1.4217452,1.2055662000000003,0.21617899999999968,2.012112,1.1238444,0.8882676,-0.6720886000000004,0.8,1.4,-0.5999999999999999,2.2,0.6,1.6,-2.2,0.0,0.8,-0.8,0.6,2.6,-2.0,380000000,85000000,4.470588235294118,1.4975199962301151,295000000,15200000.0,3695652.0,24.2,26.0,0.831,0.1274,0.0416,A,2
10991,2019-05-05,2018,38,Montpellier,Amiens,1.8326794,0.8012208,1.0314586000000001,0.6039675999999998,1.1009213999999998,-0.4969538,1.5284124000000001,2.0,1.0,1.0,0.8,1.0,-0.19999999999999996,1.2,0.8,0.0,0.8,2.4,0.8,1.5999999999999999,85000000,42000000,2.0238095238095237,0.7049816382069481,43000000,3695652.0,1909091.0,26.0,26.0,0.3775,0.5222,0.1003,D,1
10992,2019-05-05,2018,38,Nantes,Dijon,1.3063962,1.3230780000000002,-0.01668180000000019,0.9503762,1.3893456,-0.43896939999999995,0.42228759999999976,2.0,1.4,0.6000000000000001,1.2,1.0,0.19999999999999996,0.40000000000000013,0.8,0.4,0.4,2.4,1.4,1.0,85000000,50000000,1.7,0.5306282510621704,35000000,3695652.0,2272727.0,26.0,26.5,0.7854,0.1702,0.0444,H,0
11001,2019-05-10,2018,38,Saint-Etienne,Montpellier,1.7160587999999997,1.2797784,0.43628039999999957,1.5008984,0.7402298,0.7606686,-0.32438820000000046,2.4,0.8,1.5999999999999999,1.8,1.2,0.6000000000000001,0.9999999999999998,0.8,0.6,0.20000000000000007,2.6,2.0,0.6000000000000001,85000000,85000000,1.0,0.0,0,3695652.0,3695652.0,26.0,26.0,0.1503,0.256,0.5937,A,2
10993,2019-05-11,2018,38,Amiens,Toulouse,0.5083015999999999,1.1036506,-0.595349,1.3832168,1.5530702,-0.16985340000000004,-0.4254956,1.0,1.2,-0.19999999999999996,0.8,1.2,-0.3999999999999999,0.19999999999999996,0.0,0.2,-0.2,0.8,1.0,-0.19999999999999996,42000000,85000000,0.49411764705882355,-0.7049816382069481,-43000000,1909091.0,3695652.0,26.0,26.0,0.4093,0.4344,0.1563,D,1
10994,2019-05-11,2018,38,Angers,Paris Saint Germain,1.0108134,1.2514869999999998,-0.24067359999999982,1.7222839999999997,1.5970126,0.1252713999999997,-0.3659449999999995,1.4,1.2,0.19999999999999996,1.8,2.6,-0.8,1.0,0.4,0.2,0.2,1.6,0.8,0.8,50000000,780000000,0.0641025641025641,-2.7472709142554916,-730000000,2272727.0,30000000.0,26.5,25.8,0.6096,0.2373,0.1531,A,2
10995,2019-05-11,2018,38,Caen,Reims,0.47762814000000003,1.1328854,-0.65525726,0.6152648,1.3634464000000002,-0.7481816000000002,0.09292434000000027,0.4,0.6,-0.19999999999999996,0.4,1.4,-0.9999999999999999,0.7999999999999999,0.4,0.0,0.4,1.4,0.6,0.7999999999999999,40000000,55000000,0.7272727272727273,-0.3184537311185346,-15000000,1818182.0,2391304.0,26.3,25.5,0.1955,0.2707,0.5338,H,0
10996,2019-05-11,2018,38,Dijon,Strasbourg,0.8971856,1.5854504000000003,-0.6882648000000002,0.8437448,1.9140414,-1.0702965999999998,0.3820317999999996,1.2,1.4,-0.19999999999999996,1.4,1.8,-0.40000000000000013,0.20000000000000018,0.4,0.0,0.4,1.4,0.8,0.5999999999999999,50000000,85000000,0.5882352941176471,-0.5306282510621704,-35000000,2272727.0,3695652.0,26.5,26.0,0.0952,0.2422,0.6626,H,0
10998,2019-05-11,2018,38,Nice,Nantes,1.5692806000000001,1.0201014000000002,0.5491792,1.50505,0.8097430000000001,0.6953069999999999,-0.14612779999999992,1.0,0.4,0.6,2.6,1.2,1.4000000000000001,-0.8000000000000002,0.4,1.0,-0.6,1.6,3.0,-1.4,130000000,85000000,1.5294117647058822,0.4248831939652659,45000000,5416667.0,3695652.0,25.8,26.0,0.2199,0.2594,0.5207,D,1
10999,2019-05-11,2018,38,Nimes,Monaco,1.2834264000000002,1.2200229999999999,0.06340340000000033,1.5932872000000002,1.2274096,0.36587760000000014,-0.3024741999999998,1.8,1.8,0.0,1.2,1.8,-0.6000000000000001,0.6000000000000001,0.6,0.0,0.6,1.8,0.6,1.2000000000000002,50000000,380000000,0.13157894736842105,-2.0281482472922856,-330000000,2272727.0,15200000.0,26.5,24.2,0.6451,0.2368,0.1181,H,0
10997,2019-05-12,2018,38,Lille,Bordeaux,1.6677724,1.1256964,0.542076,0.9499029999999999,1.6096201999999997,-0.6597171999999998,1.2017931999999998,2.6,0.8,1.8,1.0,1.8,-0.8,2.6,0.4,0.2,0.2,1.8,0.6,1.2000000000000002,180000000,85000000,2.1176470588235294,0.750305594399894,95000000,7500000.0,3695652.0,25.1,26.0,0.455,0.3572,0.1878,H,0
11000,2019-05-12,2018,38,Rennes,Guingamp,1.2938247999999999,1.1387532,0.15507159999999987,0.9409904000000001,1.71476674,-0.7737763399999998,0.9288479399999997,1.4,2.0,-0.6000000000000001,1.0,2.0,-1.0,0.3999999999999999,0.0,0.0,0.0,0.6,0.6,0.0,140000000,35000000,4.0,1.3862943611198906,105000000,5833333.0,1590909.0,24.6,26.5,0.0699,0.1341,0.796,D,1
11002,2019-05-12,2018,38,Marseille,Lyon,1.6793619999999998,1.2454434,0.4339185999999997,2.3916720000000002,1.1057919999999999,1.2858800000000004,-0.8519614000000006,1.4,1.4,0.0,1.8,2.0,-0.19999999999999996,0.19999999999999996,0.4,0.4,0.0,1.4,1.4,0.0,210000000,320000000,0.65625,-0.42121346507630353,-110000000,8750000.0,12800000.0,26.3,25.6,0.2687,0.2545,0.4768,A,2
11003,2019-05-18,2018,38,Bordeaux,Reims,0.7549886,1.5002988,-0.7453101999999999,0.6910628,1.391934,-0.7008712,-0.044438999999999895,0.6,2.0,-1.4,0.6,1.8,-1.2000000000000002,-0.19999999999999973,0.0,0.0,0.0,0.0,0.4,-0.4,85000000,55000000,1.5454545454545454,0.4353180712578455,30000000,3695652.0,2391304.0,26.0,25.5,0.0618,0.1954,0.7428,A,2
11004,2019-05-18,2018,38,Guingamp,Nimes,1.4432022,1.56088674,-0.11768453999999995,1.3114263999999998,1.1803656,0.13106079999999976,-0.2487453399999997,1.0,2.0,-1.0,1.4,1.6,-0.20000000000000018,-0.7999999999999998,0.0,0.6,-0.6,0.6,1.8,-1.2000000000000002,35000000,50000000,0.7,-0.35667494393873245,-15000000,1590909.0,2272727.0,26.5,26.5,0.3815,0.2317,0.3868,D,1
11005,2019-05-18,2018,38,Lille,Angers,1.6790186000000002,0.9869460000000002,0.6920726,1.0213574,1.0684489999999998,-0.04709159999999968,0.7391641999999997,2.6,0.6,2.0,1.0,1.0,0.0,2.0,0.6,0.4,0.19999999999999996,2.2,1.4,0.8000000000000003,180000000,50000000,3.6,1.2809338454620642,130000000,7500000.0,2272727.0,25.1,26.5,0.6886,0.1908,0.1206,H,0
11006,2019-05-18,2018,38,Lyon,Caen,1.9582159999999997,1.112468,0.8457479999999997,0.65301614,1.2426894000000002,-0.5896732600000002,1.43542126,2.2,1.4,0.8000000000000003,1.0,0.6,0.4,0.40000000000000024,0.6,0.6,0.0,2.0,2.0,0.0,320000000,40000000,8.0,2.0794415416798357,280000000,12800000.0,1818182.0,25.6,26.3,0.9729,0.0244,0.0027,H,0
11007,2019-05-18,2018,38,Monaco,Amiens,1.3157994,1.4435934,-0.12779399999999996,0.4231431999999999,0.7746196,-0.3514764000000001,0.22368240000000011,1.0,1.8,-0.8,0.6,0.8,-0.20000000000000007,-0.6,0.0,0.0,0.0,0.4,0.8,-0.4,380000000,42000000,9.047619047619047,2.202501634437063,338000000,15200000.0,1909091.0,24.2,26.0,0.2996,0.3596,0.3408,H,0
11008,2019-05-18,2018,38,Montpellier,Nantes,1.691921,0.6163592,1.0755618,1.7857979999999998,0.9473110000000002,0.8384869999999995,0.23707480000000047,2.0,1.0,1.0,2.4,1.2,1.2,-0.19999999999999996,0.8,0.8,0.0,2.6,2.6,0.0,85000000,85000000,1.0,0.0,0,3695652.0,3695652.0,26.0,26.0,0.2052,0.4022,0.3926,D,1
11009,2019-05-18,2018,38,Paris Saint Germain,Dijon,1.70857,1.6049826,0.10358739999999989,0.9203016000000002,1.2697704,-0.3494687999999999,0.4530561999999998,2.0,1.8,0.19999999999999996,1.0,1.4,-0.3999999999999999,0.5999999999999999,0.4,0.4,0.0,1.4,1.4,0.0,780000000,50000000,15.6,2.747270914255491,730000000,30000000.0,2272727.0,25.8,26.5,0.9608,0.0317,0.0075,H,0
11010,2019-05-18,2018,38,Saint-Etienne,Nice,1.4693662,1.3555344,0.11383180000000004,1.6630206,1.398342,0.2646786000000001,-0.15084680000000006,2.0,0.6,1.4,1.0,0.6,0.4,0.9999999999999999,0.8,0.2,0.6000000000000001,2.4,1.2,1.2,85000000,130000000,0.6538461538461539,-0.42488319396526597,-45000000,3695652.0,5416667.0,26.0,25.8,0.7092,0.1893,0.1015,H,0
11011,2019-05-18,2018,38,Strasbourg,Rennes,1.1616626,1.6366214,-0.4749587999999998,1.3777751999999999,1.4527812,-0.07500600000000013,-0.39995279999999966,1.2,1.8,-0.6000000000000001,1.4,1.6,-0.20000000000000018,-0.3999999999999999,0.0,0.0,0.0,0.6,0.8,-0.20000000000000007,85000000,140000000,0.6071428571428571,-0.4989911661189879,-55000000,3695652.0,5833333.0,26.0,24.6,0.5652,0.2618,0.173,A,2
11012,2019-05-18,2018,38,Toulouse,Marseille,0.8712118,1.5502196,-0.6790077999999999,1.6167799999999999,1.2627074,0.35407259999999985,-1.0330803999999998,0.6,1.2,-0.6,1.4,1.6,-0.20000000000000018,-0.3999999999999998,0.0,0.4,-0.4,0.6,1.4,-0.7999999999999999,85000000,210000000,0.40476190476190477,-0.9044562742271522,-125000000,3695652.0,8750000.0,26.0,26.3,0.3055,0.2328,0.4617,A,2
