season,match_id,date,home_team,away_team,home_goals,away_goals,home_xg,away_xg,home_win_prob,draw_prob,away_win_prob,result
2018,10900,2019-02-22,Strasbourg,Lille,1,1,0.390051,1.16066,0.1154,0.2976,0.587,D
2018,10893,2019-02-23,Amiens,Nice,1,0,1.66901,0.204022,0.803,0.1673,0.0297,H
2018,10895,2019-02-23,Guingamp,Angers,1,0,0.619943,0.331604,0.3816,0.4568,0.1616,H
2018,10898,2019-02-23,Paris Saint Germain,Nimes,3,0,3.96354,0.655467,0.9611,0.0309,0.008,H
2018,10896,2019-02-24,Montpellier,Reims,2,4,1.48978,1.97606,0.2482,0.2482,0.5036,A
2018,10897,2019-02-24,Nantes,Bordeaux,1,0,2.03944,0.15625,0.8761,0.1079,0.016,H
2018,10899,2019-02-24,Rennes,Marseille,1,1,1.06207,0.464577,0.506,0.3405,0.1535,D
2018,10901,2019-02-24,Toulouse,Caen,1,1,1.37742,2.12374,0.1772,0.2445,0.5783,D
2018,10902,2019-02-24,Monaco,Lyon,2,0,0.828373,1.45564,0.1665,0.2691,0.5644,H
2018,10903,2019-03-02,Reims,Amiens,2,2,1.21225,2.06668,0.1133,0.2558,0.6309,D
2018,10904,2019-03-02,Angers,Monaco,2,2,1.19865,1.48671,0.258,0.2896,0.4524,D
2018,10906,2019-03-02,Caen,Paris Saint Germain,1,2,0.706972,4.04015,0.0024,0.021,0.9766,A
2018,10907,2019-03-03,Guingamp,Nantes,0,0,0.814976,0.925699,0.2146,0.482,0.3034,D
2018,10908,2019-03-03,Lille,Dijon,1,0,0.755393,0.279519,0.4491,0.4294,0.1215,H
2018,10909,2019-03-03,Lyon,Toulouse,5,1,3.78139,0.44588,0.978,0.0207,0.0013,H
2018,10910,2019-03-03,Marseille,Saint-Etienne,2,0,2.5842,0.226702,0.9364,0.0554,0.0082,H
2018,10911,2019-03-03,Nice,Strasbourg,1,0,1.37605,0.387812,0.6925,0.2347,0.0728,H
2018,10905,2019-03-05,Bordeaux,Montpellier,1,2,1.2022,2.07677,0.1499,0.2282,0.6219,A
2018,10913,2019-03-09,Strasbourg,Lyon,2,2,0.590414,3.36381,0.0118,0.0442,0.944,D
2018,10918,2019-03-09,Monaco,Bordeaux,1,1,0.762295,1.56603,0.1284,0.2423,0.6293,D
2018,10920,2019-03-09,Amiens,Nimes,2,1,2.30832,0.756547,0.7795,0.1561,0.0644,H
2018,10921,2019-03-09,Dijon,Reims,1,1,0.829466,2.87131,0.0377,0.1218,0.8405,D
2018,10914,2019-03-10,Toulouse,Guingamp,1,0,1.6201,0.508737,0.669,0.2421,0.0889,H
2018,10915,2019-03-10,Rennes,Caen,3,1,1.89298,0.179397,0.8509,0.1293,0.0198,H
2018,10916,2019-03-10,Saint-Etienne,Lille,0,1,0.309982,1.56667,0.0609,0.2175,0.7216,A
2018,10919,2019-03-10,Montpellier,Angers,2,2,1.13122,1.09374,0.366,0.3094,0.3246,D
2018,10922,2019-03-10,Marseille,Nice,1,0,0.667651,0.506387,0.3478,0.4119,0.2403,H
2018,10815,2019-03-12,Dijon,Paris Saint Germain,0,4,0.337468,2.75884,0.007,0.0487,0.9443,A
2018,10925,2019-03-15,Nice,Toulouse,1,1,0.689083,1.05922,0.2297,0.3324,0.4379,D
2018,10929,2019-03-15,Lille,Monaco,0,1,1.82457,2.02122,0.3247,0.2535,0.4218,A
2018,10924,2019-03-16,Nimes,Strasbourg,2,2,2.35969,0.548576,0.8559,0.1177,0.0264,D
2018,10927,2019-03-16,Angers,Amiens,0,0,1.41618,0.513682,0.6648,0.2427,0.0925,D
2018,10930,2019-03-16,Caen,Saint-Etienne,0,5,0.0268116,2.3696,0.0015,0.0503,0.9482,A
2018,10931,2019-03-16,Guingamp,Dijon,1,0,1.20641,0.415835,0.6435,0.266,0.0905,H
2018,10923,2019-03-17,Reims,Nantes,1,0,0.568493,0.290251,0.3699,0.4856,0.1445,H
2018,10926,2019-03-17,Lyon,Montpellier,3,2,2.62389,0.739555,0.8195,0.1282,0.0523,H
2018,10928,2019-03-17,Bordeaux,Rennes,1,1,1.52147,0.83608,0.5559,0.3545,0.0896,D
2018,10932,2019-03-17,Paris Saint Germain,Marseille,3,1,1.23552,0.189011,0.755,0.2137,0.0313,H
2018,10937,2019-03-29,Rennes,Lyon,0,1,1.34197,1.9168,0.2271,0.2674,0.5055,A
2018,10933,2019-03-30,Marseille,Angers,2,2,0.969941,2.18504,0.0839,0.1991,0.717,D
2018,10934,2019-03-31,Dijon,Nice,0,1,0.616458,0.762646,0.2518,0.3832,0.365,A
2018,10935,2019-03-31,Amiens,Bordeaux,0,0,0.663195,0.543639,0.3342,0.4228,0.243,D
2018,10938,2019-03-31,Monaco,Caen,0,1,1.58473,0.614797,0.6374,0.2448,0.1178,A
2018,10939,2019-03-31,Nantes,Lille,2,3,1.8751,2.62697,0.1785,0.2511,0.5704,A
2018,10941,2019-03-31,Toulouse,Paris Saint Germain,0,1,1.1462,1.21757,0.3032,0.3503,0.3465,A
2018,10936,2019-04-01,Saint-Etienne,Nimes,2,1,2.20428,1.66277,0.5087,0.2296,0.2617,H
2018,10940,2019-04-03,Montpellier,Guingamp,2,0,2.21619,0.48982,0.8361,0.1278,0.0361,H
2018,10942,2019-04-03,Strasbourg,Reims,4,0,2.46941,0.996951,0.7728,0.1494,0.0778,H
2018,10949,2019-04-05,Bordeaux,Marseille,2,0,1.53461,1.52509,0.3698,0.2913,0.3389,H
2018,10943,2019-04-06,Amiens,Saint-Etienne,2,2,1.16144,2.00231,0.1897,0.242,0.5683,D
2018,10947,2019-04-06,Nimes,Caen,2,0,1.08376,0.18775,0.6307,0.3114,0.0579,H
2018,10948,2019-04-06,Angers,Rennes,3,3,1.97361,2.1258,0.3147,0.2728,0.4125,D
2018,10950,2019-04-06,Guingamp,Monaco,1,1,0.507481,2.00597,0.0545,0.1652,0.7803,D
2018,10951,2019-04-06,Lyon,Dijon,1,3,3.78821,1.1788,0.8925,0.0768,0.0307,A
2018,10944,2019-04-07,Toulouse,Nantes,1,0,2.91718,0.749901,0.8843,0.082,0.0337,H
2018,10945,2019-04-07,Reims,Lille,1,1,1.25379,0.922252,0.4462,0.3128,0.241,D
2018,10946,2019-04-07,Paris Saint Germain,Strasbourg,2,2,2.68148,0.620221,0.8438,0.112,0.0442,D
2018,10952,2019-04-07,Nice,Montpellier,1,0,1.3882,0.585107,0.5955,0.2692,0.1353,H
2018,10912,2019-04-09,Nimes,Rennes,3,1,1.4484,0.816818,0.5157,0.2887,0.1956,H
2018,10953,2019-04-12,Dijon,Amiens,0,0,1.31762,0.205846,0.7157,0.2379,0.0464,D
2018,10959,2019-04-12,Nantes,Lyon,2,1,1.07257,1.16906,0.2985,0.3357,0.3658,H
2018,10954,2019-04-13,Caen,Angers,0,1,0.515272,1.20442,0.1363,0.3068,0.5569,A
2018,10955,2019-04-13,Marseille,Nimes,2,1,1.2573,0.998275,0.4007,0.3309,0.2684,H
2018,10957,2019-04-13,Monaco,Reims,0,0,1.62135,0.568613,0.6549,0.2396,0.1055,D
2018,10962,2019-04-13,Strasbourg,Guingamp,3,3,1.68016,2.27104,0.2269,0.2506,0.5225,D
2018,10956,2019-04-14,Lille,Paris Saint Germain,5,1,1.98648,1.27918,0.5555,0.246,0.1985,H
2018,10958,2019-04-14,Montpellier,Toulouse,2,1,2.02444,0.214379,0.8821,0.1035,0.0144,H
2018,10960,2019-04-14,Rennes,Nice,0,0,1.06213,0.482453,0.5346,0.3206,0.1448,D
2018,10961,2019-04-14,Saint-Etienne,Bordeaux,3,0,2.13067,0.639973,0.7792,0.172,0.0488,H
2018,10917,2019-04-17,Nantes,Paris Saint Germain,3,2,1.98839,0.60586,0.7525,0.1714,0.0761,H
2018,10963,2019-04-19,Dijon,Rennes,3,2,1.07506,0.868226,0.3953,0.3164,0.2883,H
2018,10965,2019-04-19,Lyon,Angers,2,1,2.88984,0.447996,0.9202,0.0634,0.0164,H
2018,10964,2019-04-20,Guingamp,Marseille,1,3,0.992492,2.38873,0.088,0.1806,0.7314,A
2018,10967,2019-04-20,Nice,Caen,0,1,2.43168,0.336975,0.9014,0.082,0.0166,A
2018,10968,2019-04-20,Nimes,Bordeaux,2,1,1.2151,1.21334,0.3198,0.3558,0.3244,H
2018,10970,2019-04-20,Strasbourg,Montpellier,1,3,0.296585,2.32593,0.0208,0.094,0.8852,A
2018,10966,2019-04-21,Nantes,Amiens,3,2,1.31106,0.49349,0.6018,0.2813,0.1169,H
2018,10969,2019-04-21,Reims,Saint-Etienne,0,2,0.598019,1.74243,0.0809,0.2067,0.7124,A
2018,10971,2019-04-21,Toulouse,Lille,0,0,0.509305,1.07885,0.1617,0.3294,0.5089,D
2018,10972,2019-04-21,Paris Saint Germain,Monaco,3,1,2.54628,0.927023,0.7835,0.1431,0.0734,H
2018,10981,2019-04-26,Bordeaux,Lyon,2,3,0.919754,2.44073,0.0838,0.1621,0.7541,A
2018,10973,2019-04-28,Amiens,Strasbourg,0,0,0.495867,0.329978,0.3254,0.4991,0.1755,D
2018,10974,2019-04-28,Saint-Etienne,Toulouse,2,0,1.98087,1.55702,0.4712,0.2945,0.2343,H
2018,10976,2019-04-28,Nice,Guingamp,3,0,2.47263,0.553315,0.8587,0.107,0.0343,H
2018,10978,2019-04-28,Marseille,Nantes,1,2,1.4298,1.41006,0.3551,0.2881,0.3568,A
2018,10979,2019-04-28,Lille,Nimes,5,0,2.44144,0.915687,0.771,0.1735,0.0555,H
2018,10980,2019-04-28,Caen,Dijon,1,0,1.3218,0.563943,0.622,0.2669,0.1111,H
2018,10982,2019-04-28,Angers,Reims,1,1,0.69153,0.284685,0.4293,0.4384,0.1323,D
2018,10977,2019-04-30,Montpellier,Paris Saint Germain,3,2,2.01173,1.61712,0.4491,0.2871,0.2638,H
2018,10975,2019-05-01,Rennes,Monaco,2,2,1.79066,0.969653,0.6123,0.2293,0.1584,D
2018,10985,2019-05-03,Strasbourg,Marseille,1,1,1.29178,1.79589,0.2071,0.3086,0.4843,D
2018,10983,2019-05-04,Paris Saint Germain,Nice,1,1,2.56298,1.07144,0.7836,0.1574,0.059,D
2018,10984,2019-05-04,Reims,Nimes,0,3,0.371217,1.83967,0.0304,0.1373,0.8323,A
2018,10987,2019-05-04,Bordeaux,Angers,0,1,0.441838,0.736511,0.1745,0.4058,0.4197,A
2018,10988,2019-05-04,Guingamp,Caen,0,0,0.380624,0.0263437,0.3134,0.6693,0.0173,D
2018,10986,2019-05-05,Toulouse,Rennes,2,2,1.7182,1.93129,0.3075,0.2716,0.4209,D
2018,10989,2019-05-05,Lyon,Lille,2,2,1.67052,1.90984,0.2788,0.2985,0.4227,D
2018,10990,2019-05-05,Monaco,Saint-Etienne,2,3,2.44244,0.724014,0.831,0.1274,0.0416,A
2018,10991,2019-05-05,Montpellier,Amiens,1,1,0.557285,0.184865,0.3775,0.5222,0.1003,D
2018,10992,2019-05-05,Nantes,Dijon,3,0,1.74317,0.350505,0.7854,0.1702,0.0444,H
2018,11001,2019-05-10,Saint-Etienne,Montpellier,0,1,0.768847,1.54022,0.1503,0.256,0.5937,A
2018,10993,2019-05-11,Amiens,Toulouse,0,0,0.735648,0.357155,0.4093,0.4344,0.1563,D
2018,10994,2019-05-11,Angers,Paris Saint Germain,1,2,2.02633,1.21061,0.6096,0.2373,0.1531,A
2018,10995,2019-05-11,Caen,Reims,3,2,1.06469,1.63278,0.1955,0.2707,0.5338,H
2018,10996,2019-05-11,Dijon,Strasbourg,2,1,1.29438,2.20981,0.0952,0.2422,0.6626,H
2018,10998,2019-05-11,Nice,Nantes,1,1,1.8569,2.47631,0.2199,0.2594,0.5207,D
2018,10999,2019-05-11,Nimes,Monaco,1,0,1.5884,0.618531,0.6451,0.2368,0.1181,H
2018,10997,2019-05-12,Lille,Bordeaux,1,0,0.978483,0.560038,0.455,0.3572,0.1878,H
2018,11000,2019-05-12,Rennes,Guingamp,1,1,1.23657,3.01854,0.0699,0.1341,0.796,D
2018,11002,2019-05-12,Marseille,Lyon,0,3,1.21218,1.62093,0.2687,0.2545,0.4768,A
2018,11003,2019-05-18,Bordeaux,Reims,0,1,0.599441,1.76216,0.0618,0.1954,0.7428,A
2018,11004,2019-05-18,Guingamp,Nimes,2,2,2.24663,2.28203,0.3815,0.2317,0.3868,D
2018,11005,2019-05-18,Lille,Angers,5,0,2.70697,1.4112,0.6886,0.1908,0.1206,H
2018,11006,2019-05-18,Lyon,Caen,4,0,3.31397,0.227017,0.9729,0.0244,0.0027,H
2018,11007,2019-05-18,Monaco,Amiens,2,0,0.853588,0.920134,0.2996,0.3596,0.3408,H
2018,11008,2019-05-18,Montpellier,Nantes,1,1,0.507096,0.730524,0.2052,0.4022,0.3926,D
2018,11009,2019-05-18,Paris Saint Germain,Dijon,4,0,3.6021,0.584704,0.9608,0.0317,0.0075,H
2018,11010,2019-05-18,Saint-Etienne,Nice,3,0,2.08331,0.86802,0.7092,0.1893,0.1015,H
2018,11011,2019-05-18,Strasbourg,Rennes,0,2,1.61956,0.9134,0.5652,0.2618,0.173,A
2018,11012,2019-05-18,Toulouse,Marseille,2,5,1.9512,2.31775,0.3055,0.2328,0.4617,A
2018,11013,2019-05-24,Amiens,Guingamp,2,1,2.9567,1.21866,0.7815,0.1407,0.0778,H
2018,11014,2019-05-24,Angers,Saint-Etienne,1,1,1.67732,1.2003,0.4808,0.2874,0.2318,D
2018,11015,2019-05-24,Caen,Bordeaux,0,1,1.00444,1.71414,0.1769,0.2531,0.57,A
2018,11016,2019-05-24,Dijon,Toulouse,2,1,1.04483,0.397508,0.5362,0.3357,0.1281,H
2018,11017,2019-05-24,Marseille,Montpellier,1,0,1.35474,0.484752,0.6642,0.2463,0.0895,H
2018,11018,2019-05-24,Nantes,Strasbourg,0,1,1.40096,0.885205,0.467,0.325,0.208,A
2018,11019,2019-05-24,Nice,Monaco,2,0,1.25529,1.47108,0.2984,0.3013,0.4003,H
2018,11020,2019-05-24,Nimes,Lyon,2,3,1.61612,1.4558,0.4137,0.2692,0.3171,A
2018,11021,2019-05-24,Reims,Paris Saint Germain,3,1,0.863766,1.41575,0.1633,0.3279,0.5088,H
2018,11022,2019-05-24,Rennes,Lille,3,1,2.09891,1.02643,0.6764,0.1969,0.1267,H
2019,12709,2019-08-09,Monaco,Lyon,0,3,0.563183,0.833034,0.2187,0.3862,0.3951,A
2019,12710,2019-08-10,Marseille,Reims,0,2,0.874557,1.2983,0.2383,0.2938,0.4679,A
2019,12711,2019-08-10,Brest,Toulouse,1,1,2.32973,1.42777,0.612,0.2288,0.1592,D
2019,12712,2019-08-10,Montpellier,Rennes,0,1,2.56158,1.17033,0.7229,0.1784,0.0987,A
2019,12713,2019-08-10,Nice,Amiens,2,1,1.86828,0.604143,0.7341,0.1947,0.0712,H
2019,12714,2019-08-10,Angers,Bordeaux,3,1,1.52399,1.29511,0.4118,0.2805,0.3077,H
2019,12715,2019-08-10,Dijon,Saint-Etienne,1,2,2.15127,0.916517,0.7057,0.1917,0.1026,A
2019,12716,2019-08-11,Lille,Nantes,2,1,1.20625,0.5183,0.5538,0.2981,0.1481,H
2019,12717,2019-08-11,Strasbourg,Metz,1,1,1.60857,0.252178,0.766,0.1916,0.0424,D
2019,12718,2019-08-11,Paris Saint Germain,Nimes,3,0,3.61599,0.305387,0.9782,0.0194,0.0024,H
2019,12719,2019-08-16,Lyon,Angers,6,0,1.49515,0.347737,0.7215,0.215,0.0635,H
2019,12720,2019-08-17,Nantes,Marseille,0,0,0.333103,1.34033,0.058,0.2235,0.7185,D
2019,12721,2019-08-17,Amiens,Lille,1,0,1.07254,0.293318,0.6327,0.2934,0.0739,H
2019,12722,2019-08-17,Bordeaux,Montpellier,1,1,0.785876,0.683431,0.3363,0.3704,0.2933,D
2019,12723,2019-08-17,Nimes,Nice,1,2,1.26223,2.00012,0.1476,0.2626,0.5898,A
2019,12724,2019-08-17,Metz,Monaco,3,0,3.11223,0.759639,0.894,0.0772,0.0288,H
2019,12725,2019-08-17,Toulouse,Dijon,1,0,1.61998,1.20997,0.4733,0.2621,0.2646,H
2019,12726,2019-08-18,Saint-Etienne,Brest,1,1,2.21564,0.501067,0.8035,0.1479,0.0486,D
2019,12727,2019-08-18,Reims,Strasbourg,0,0,0.337739,0.560077,0.1655,0.4741,0.3604,D
2019,12728,2019-08-18,Rennes,Paris Saint Germain,2,1,1.18588,0.844939,0.4448,0.3133,0.2419,H
2019,12730,2019-08-24,Amiens,Nantes,1,2,0.377125,2.0807,0.0319,0.1386,0.8295,A
2019,12731,2019-08-24,Dijon,Bordeaux,0,2,0.234901,0.626181,0.1191,0.4808,0.4001,A
2019,12732,2019-08-24,Angers,Metz,3,0,2.10383,0.147348,0.8932,0.0961,0.0107,H
2019,12738,2019-08-24,Brest,Reims,1,0,0.528162,0.792044,0.2169,0.3879,0.3952,H
2019,12729,2019-08-25,Paris Saint Germain,Toulouse,4,0,4.70776,0.699812,0.986,0.0121,0.0019,H
2019,12733,2019-08-25,Monaco,Nimes,2,2,2.40125,2.24062,0.4153,0.2359,0.3488,D
2019,12737,2019-08-25,Strasbourg,Rennes,0,2,1.62131,0.496085,0.7085,0.2236,0.0679,A
2019,12736,2019-08-27,Montpellier,Lyon,1,0,1.89186,1.04285,0.6042,0.2366,0.1592,H
2019,12734,2019-08-28,Nice,Marseille,1,2,1.73926,1.647,0.3767,0.306,0.3173,A
2019,12735,2019-08-28,Lille,Saint-Etienne,3,0,2.66328,0.79996,0.8211,0.1269,0.052,H
2019,12747,2019-08-30,Metz,Paris Saint Germain,0,2,0.360572,2.01186,0.0314,0.1261,0.8425,A
2019,12739,2019-08-31,Angers,Dijon,2,0,1.41921,0.736529,0.566,0.3658,0.0682,H
2019,12740,2019-08-31,Toulouse,Amiens,2,0,1.28893,0.27328,0.6802,0.2565,0.0633,H
2019,12743,2019-08-31,Nantes,Montpellier,1,0,0.825226,0.767321,0.3351,0.3645,0.3004,H
2019,12744,2019-08-31,Lyon,Bordeaux,1,1,1.00508,0.962238,0.355,0.3309,0.3141,D
2019,12746,2019-08-31,Nimes,Brest,3,0,2.334,0.8598,0.7406,0.1678,0.0916,H
2019,12741,2019-09-01,Reims,Lille,2,0,2.00608,1.66021,0.4468,0.3079,0.2453,H
2019,12742,2019-09-01,Rennes,Nice,1,2,0.592177,1.68646,0.0805,0.2055,0.714,A
2019,12745,2019-09-01,Marseille,Saint-Etienne,1,0,0.845557,0.524356,0.4244,0.3741,0.2015,H
2019,12748,2019-09-01,Strasbourg,Monaco,2,2,1.34345,2.87671,0.0781,0.1603,0.7616,D
2019,12755,2019-09-13,Lille,Angers,2,1,1.4409,0.663848,0.6031,0.3272,0.0697,H
2019,12757,2019-09-13,Amiens,Lyon,2,2,0.384927,1.79736,0.0546,0.171,0.7744,D
2019,12749,2019-09-14,Dijon,Nimes,0,0,0.789744,0.342108,0.4471,0.4162,0.1367,D
2019,12751,2019-09-14,Montpellier,Nice,2,1,2.22081,1.05478,0.6939,0.1949,0.1112,H
2019,12752,2019-09-14,Brest,Rennes,0,0,0.388148,0.424593,0.2291,0.5144,0.2565,D
2019,12756,2019-09-14,Bordeaux,Metz,2,0,1.51518,0.944742,0.5188,0.2657,0.2155,H
2019,12758,2019-09-14,Paris Saint Germain,Strasbourg,1,0,0.839304,0.561424,0.3938,0.3732,0.233,H
2019,12750,2019-09-15,Nantes,Reims,1,0,0.250307,0.693027,0.1167,0.4433,0.44,H
2019,12753,2019-09-15,Monaco,Marseille,3,4,2.47739,1.73874,0.5708,0.2367,0.1925,A
2019,12754,2019-09-15,Saint-Etienne,Toulouse,2,2,1.06769,1.93338,0.1386,0.2396,0.6218,D
2019,12763,2019-09-20,Strasbourg,Nantes,2,1,1.87224,0.553506,0.7618,0.1754,0.0628,H
2019,12759,2019-09-21,Reims,Monaco,0,0,1.35162,0.718079,0.5332,0.2885,0.1783,D
2019,12760,2019-09-21,Metz,Amiens,1,2,1.47876,1.64495,0.3195,0.2822,0.3983,A
2019,12762,2019-09-21,Bordeaux,Brest,2,2,1.56441,1.38448,0.407,0.2637,0.3293,D
2019,12764,2019-09-21,Marseille,Montpellier,1,1,1.08408,0.10429,0.6335,0.3315,0.035,D
2019,12765,2019-09-21,Nimes,Toulouse,1,0,1.62783,0.844257,0.5671,0.2595,0.1734,H
2019,12768,2019-09-21,Nice,Dijon,2,1,1.08457,1.10909,0.3344,0.3107,0.3549,H
2019,12761,2019-09-22,Lyon,Paris Saint Germain,0,1,0.373068,1.25713,0.104,0.2902,0.6058,A
2019,12766,2019-09-22,Angers,Saint-Etienne,4,1,1.92745,0.794221,0.6617,0.2231,0.1152,H
2019,12767,2019-09-22,Rennes,Lille,1,1,0.645681,1.10925,0.1838,0.3256,0.4906,D
2019,12769,2019-09-24,Monaco,Nice,3,1,2.39963,0.610006,0.8169,0.1312,0.0519,H
2019,12775,2019-09-24,Dijon,Marseille,0,0,1.74443,1.31656,0.4723,0.2611,0.2666,D
2019,12770,2019-09-25,Brest,Lyon,2,2,0.507427,1.12904,0.1461,0.303,0.5509,D
2019,12771,2019-09-25,Nantes,Rennes,1,0,1.42973,1.05701,0.4437,0.3566,0.1997,H
2019,12772,2019-09-25,Paris Saint Germain,Reims,0,2,0.530839,1.17459,0.152,0.3002,0.5478,A
2019,12773,2019-09-25,Saint-Etienne,Metz,0,1,0.810489,0.532843,0.3994,0.3787,0.2219,A
2019,12774,2019-09-25,Montpellier,Nimes,1,0,0.579923,0.719947,0.2493,0.4011,0.3496,H
2019,12776,2019-09-25,Toulouse,Angers,0,2,0.227476,1.35732,0.0547,0.2427,0.7026,A
2019,12777,2019-09-25,Lille,Strasbourg,2,0,3.02158,0.234977,0.9595,0.0343,0.0062,H
2019,12778,2019-09-25,Amiens,Bordeaux,1,3,1.33067,0.662691,0.5836,0.2787,0.1377,A
2019,12779,2019-09-28,Nice,Lille,1,1,1.07057,1.35573,0.2705,0.3008,0.4287,D
2019,12780,2019-09-28,Bordeaux,Paris Saint Germain,0,1,0.104666,2.83454,0.0026,0.033,0.9644,A
2019,12781,2019-09-28,Angers,Amiens,1,1,0.903446,1.0426,0.2902,0.3215,0.3883,D
2019,12782,2019-09-28,Monaco,Brest,4,1,3.77849,0.395322,0.9697,0.026,0.0043,H
2019,12783,2019-09-28,Metz,Toulouse,2,2,1.52646,0.82033,0.5732,0.2666,0.1602,D
2019,12784,2019-09-28,Lyon,Nantes,0,1,0.962876,0.515732,0.4618,0.3537,0.1845,A
2019,12788,2019-09-28,Reims,Dijon,1,2,0.784118,1.41539,0.1774,0.2765,0.5461,A
2019,12785,2019-09-29,Strasbourg,Montpellier,1,0,0.390945,1.28128,0.0737,0.2468,0.6795,H
2019,12786,2019-09-29,Marseille,Rennes,1,1,0.674547,0.682156,0.3062,0.3944,0.2994,D
2019,12787,2019-09-29,Nimes,Saint-Etienne,0,1,1.71161,0.856429,0.5845,0.2659,0.1496,A
2019,12791,2019-10-04,Amiens,Marseille,3,1,2.90722,0.437853,0.927,0.0599,0.0131,H
2019,12790,2019-10-05,Dijon,Strasbourg,1,0,1.18723,0.780588,0.4793,0.3137,0.207,H
2019,12792,2019-10-05,Montpellier,Monaco,3,1,2.74638,1.36346,0.7336,0.1659,0.1005,H
2019,12794,2019-10-05,Paris Saint Germain,Angers,4,0,3.35081,0.488442,0.9505,0.0404,0.0091,H
2019,12795,2019-10-05,Toulouse,Bordeaux,1,3,0.846031,1.07992,0.2593,0.3252,0.4155,A
2019,12796,2019-10-05,Brest,Metz,2,0,1.09035,0.537656,0.5199,0.3196,0.1605,H
2019,12798,2019-10-05,Nantes,Nice,1,0,1.33771,0.269194,0.6987,0.2405,0.0608,H
2019,12789,2019-10-06,Rennes,Reims,0,1,1.01154,1.89057,0.1768,0.2157,0.6075,A
2019,12793,2019-10-06,Lille,Nimes,2,2,2.57207,1.76186,0.5877,0.2299,0.1824,D
2019,12797,2019-10-06,Saint-Etienne,Lyon,1,0,0.702101,0.362585,0.4066,0.4317,0.1617,H
2019,12803,2019-10-18,Nice,Paris Saint Germain,1,4,0.730506,3.38134,0.0135,0.0536,0.9329,A
2019,12799,2019-10-19,Reims,Montpellier,1,0,0.925625,0.594823,0.4385,0.3513,0.2102,H
2019,12800,2019-10-19,Angers,Brest,0,1,1.49766,0.240686,0.7284,0.2232,0.0484,A
2019,12801,2019-10-19,Metz,Nantes,1,0,0.766702,0.428008,0.4218,0.4019,0.1763,H
2019,12802,2019-10-19,Toulouse,Lille,2,1,2.6316,0.717652,0.8609,0.1029,0.0362,H
2019,12805,2019-10-19,Nimes,Amiens,1,1,0.317325,0.941379,0.113,0.3725,0.5145,D
2019,12807,2019-10-19,Lyon,Dijon,0,0,1.85901,0.357988,0.7703,0.1744,0.0553,D
2019,12804,2019-10-20,Bordeaux,Saint-Etienne,0,1,0.898813,0.869056,0.2906,0.3944,0.315,A
2019,12806,2019-10-20,Marseille,Strasbourg,2,0,1.5975,0.32374,0.7838,0.1761,0.0401,H
2019,12808,2019-10-20,Monaco,Rennes,3,2,1.72675,1.32184,0.4639,0.3052,0.2309,H
2019,12815,2019-10-25,Nantes,Monaco,0,1,1.46548,0.904065,0.5118,0.3007,0.1875,A
2019,12809,2019-10-26,Strasbourg,Nice,1,0,2.00977,0.937597,0.644,0.222,0.134,H
2019,12812,2019-10-26,Brest,Dijon,2,0,2.10109,0.950504,0.6847,0.2013,0.114,H
2019,12813,2019-10-26,Lyon,Metz,2,0,1.93726,0.548122,0.7662,0.1666,0.0672,H
2019,12816,2019-10-26,Reims,Nimes,0,0,0.327724,0.409188,0.1963,0.5422,0.2615,D
2019,12817,2019-10-26,Montpellier,Angers,0,0,0.854411,1.09487,0.2687,0.3208,0.4105,D
2019,12818,2019-10-26,Lille,Bordeaux,3,0,1.56674,0.294002,0.7756,0.1861,0.0383,H
2019,12810,2019-10-27,Rennes,Toulouse,3,2,2.20537,0.98473,0.6974,0.1914,0.1112,H
2019,12811,2019-10-27,Saint-Etienne,Amiens,2,2,0.615946,2.00972,0.0654,0.1613,0.7733,D
2019,12814,2019-10-27,Paris Saint Germain,Marseille,4,0,3.22926,0.544773,0.9526,0.0383,0.0091,H
2019,12825,2019-11-01,Dijon,Paris Saint Germain,2,1,0.822624,3.04569,0.0373,0.1041,0.8586,H
2019,12821,2019-11-02,Marseille,Lille,2,1,0.658517,0.699055,0.2783,0.3945,0.3272,H
2019,12823,2019-11-02,Metz,Montpellier,2,2,1.14215,0.657443,0.4965,0.3225,0.181,D
2019,12824,2019-11-02,Toulouse,Lyon,2,3,1.36655,1.62692,0.3144,0.2586,0.427,A
2019,12826,2019-11-02,Angers,Strasbourg,1,0,0.985715,1.37295,0.2007,0.3432,0.4561,H
2019,12827,2019-11-02,Amiens,Brest,1,0,1.37004,0.734059,0.5775,0.2759,0.1466,H
2019,12819,2019-11-03,Bordeaux,Nantes,2,0,0.828927,0.792992,0.34,0.3541,0.3059,H
2019,12822,2019-11-03,Saint-Etienne,Monaco,1,0,1.51447,1.15385,0.4615,0.2979,0.2406,H
2019,12828,2019-11-03,Nice,Reims,2,0,0.694457,0.732323,0.2943,0.3805,0.3252,H
2019,12831,2019-11-08,Nice,Bordeaux,1,1,1.55472,1.73733,0.2963,0.2992,0.4045,D
2019,12832,2019-11-09,Monaco,Dijon,1,0,2.01244,1.22663,0.5673,0.2229,0.2098,H
2019,12834,2019-11-09,Lille,Metz,0,0,1.65806,0.13875,0.8105,0.1678,0.0217,D
2019,12835,2019-11-09,Brest,Paris Saint Germain,1,2,1.13488,2.54466,0.1104,0.1707,0.7189,A
2019,12836,2019-11-09,Reims,Angers,0,0,0.450165,0.676515,0.2093,0.4293,0.3614,D
